user_id,first_name,last_name,user_type,home_country,preferred_city_type,target_university,field_of_study,degree_level,intended_start_year,budget_range_aud,scholarship_interest,concern_visa,concern_accommodation,concern_safety,concern_academics,concern_career,concern_culture,preferred_language,accommodation_type,work_while_studying_interest
200,Tanvir,Mansoor,parent,Japan,regional,Australian National University,Data Science,Bachelor,2026,30667,0,1,0,0,0,1,1,French,shared,1
201,Sana,Iqbal,parent,UAE,urban,University of Sydney,Psychology,Master,2026,18603,0,1,1,1,1,1,0,English,shared,1
202,Mateo,Sharma,parent,India,regional,University of Sydney,Psychology,PhD,2026,53077,0,1,1,1,1,0,0,Indonesian,shared,0
203,Julien,Olsen,student,Japan,urban,UNSW,Finance,Master,2026,31507,1,1,1,1,1,1,0,Indonesian,dorm,0
204,Rohan,Smirnov,student,UAE,suburban,University of Sydney,Data Science,Master,2027,48434,0,0,0,1,0,0,1,Hindi,shared,0
205,Bilal,Smirnov,parent,UAE,regional,University of Sydney,Data Science,Bachelor,2027,48181,0,0,1,1,1,0,0,French,private,0
206,Hamza,Park,student,Nigeria,urban,Australian National University,Data Science,PhD,2027,51057,1,0,1,0,0,0,0,Mandarin,shared,1
207,Kavya,Gomez,student,Nigeria,regional,University of Adelaide,Artificial Intelligence,Bachelor,2026,16446,0,1,0,0,1,1,0,Spanish,shared,0
208,Sana,Suzuki,student,China,urban,Monash University,Data Science,Bachelor,2026,50490,0,1,1,1,0,0,0,Indonesian,shared,1
209,Aisha,Iqbal,parent,Indonesia,urban,University of Sydney,Artificial Intelligence,Master,2027,41411,0,0,1,0,0,0,1,Spanish,private,0
210,Fatima,Ahmed,parent,Australia,urban,University of Adelaide,Business Analytics,Bachelor,2027,20720,0,0,1,1,0,0,1,Hindi,shared,0
211,Ji-won,Al-Farsi,parent,Australia,suburban,Australian National University,Finance,PhD,2026,39191,0,1,1,0,0,1,0,French,shared,1
212,Sumaiya,Malik,parent,Australia,suburban,University of Melbourne,Business Analytics,Bachelor,2027,29653,1,0,0,0,1,0,0,French,shared,1
213,Nusrat,Sato,student,Vietnam,regional,University of Sydney,Business Analytics,Master,2027,43536,1,1,1,1,0,0,0,Japnese,dorm,1
214,Yuki,Moreau,parent,Japan,urban,University of Queensland,Artificial Intelligence,Bachelor,2027,55608,0,0,1,0,0,1,0,English,dorm,1
215,Zoya,Suzuki,student,Japan,regional,University of Queensland,Psychology,PhD,2026,52718,1,0,1,1,1,0,0,Mandarin,shared,1
216,Bilal,Müller,student,China,urban,University of Queensland,Mechanical Engineering,PhD,2026,43108,0,1,0,1,0,1,1,Hindi,shared,1
217,Yuki,Malik,parent,Australia,regional,University of Melbourne,Computer Science,Master,2026,54537,1,1,1,1,1,0,0,Hindi,private,0
218,Nusrat,Sharma,parent,India,suburban,University of Sydney,Data Science,Bachelor,2026,24629,0,1,0,0,0,0,1,Japnese,dorm,0
219,Lucas,Chaudhary,parent,Brazil,urban,Australian National University,Finance,Bachelor,2026,20627,1,0,1,1,1,0,0,Mandarin,dorm,1
220,Saanvi,Moreau,student,Australia,suburban,UNSW,Artificial Intelligence,PhD,2027,20699,0,1,1,1,1,1,0,Japnese,shared,0
221,Amira,Al-Farsi,student,Vietnam,suburban,UNSW,Psychology,Master,2026,51149,0,1,1,0,0,0,0,Spanish,shared,0
222,Omar,Wei,student,Japan,regional,UNSW,Finance,Bachelor,2027,29809,1,0,0,0,1,1,1,Indonesian,shared,1
223,Clara,Rahman,student,Australia,urban,UNSW,Computer Science,Bachelor,2027,20473,0,1,0,0,1,1,1,Indonesian,shared,1
224,Kavya,Iyer,student,Vietnam,suburban,University of Melbourne,Data Science,Master,2026,44908,0,0,0,0,1,0,1,Hindi,shared,1
225,Saanvi,Sato,student,Indonesia,urban,UNSW,Finance,Bachelor,2026,44706,0,0,1,1,1,1,1,English,dorm,0
226,Li,Olsen,parent,Vietnam,urban,University of Western Australia,Finance,Bachelor,2027,39477,0,1,1,0,1,0,1,Mandarin,private,1
227,Lucas,Chen,student,China,suburban,Monash University,Data Science,Master,2027,46042,0,1,1,0,0,0,1,Mandarin,dorm,1
228,Hans,Smirnov,parent,Nigeria,urban,University of Western Australia,Artificial Intelligence,PhD,2027,43036,1,1,1,0,1,1,1,French,private,0
229,Zaid,Silva,student,Vietnam,suburban,Monash University,Mechanical Engineering,Bachelor,2027,40313,0,0,0,0,0,1,1,Indonesian,private,1
230,Mei,Malik,student,Nigeria,urban,University of Melbourne,Finance,PhD,2026,38168,1,0,0,0,0,1,0,English,shared,0
231,Zoya,Das,student,Indonesia,urban,University of Western Australia,Mechanical Engineering,PhD,2027,34449,1,1,1,1,0,0,1,Indonesian,private,1
232,Saanvi,Sharma,student,India,regional,University of Sydney,Data Science,Bachelor,2026,27023,0,0,1,0,1,1,1,Mandarin,private,1
233,Julien,Rahman,student,Indonesia,regional,University of Adelaide,Mechanical Engineering,Master,2027,34020,1,0,0,0,1,1,1,Spanish,shared,1
234,Omar,Wong,student,UAE,urban,Australian National University,Psychology,Master,2027,48498,1,0,0,1,0,1,0,Japnese,private,1
235,Léa,Siddiqui,student,Vietnam,regional,University of Adelaide,Data Science,PhD,2026,22816,0,1,0,1,1,1,1,Japnese,private,1
236,Zoya,Ahmed,student,UAE,regional,University of Sydney,Artificial Intelligence,Master,2026,26891,1,1,0,0,1,0,0,Indonesian,shared,1
237,Jueqing,Das,student,UAE,suburban,University of Queensland,Data Science,Master,2026,21099,1,1,1,1,1,1,0,Hindi,dorm,0
238,Elena,Chen,student,Japan,suburban,Monash University,Finance,Master,2026,17959,0,1,1,0,0,0,1,Mandarin,shared,1
239,Hans,Das,student,Nigeria,regional,University of Sydney,Mechanical Engineering,Bachelor,2027,21871,0,0,0,1,1,0,0,Indonesian,shared,0
240,Suresh,Chaudhary,student,Indonesia,suburban,UNSW,Finance,Master,2026,25166,1,0,1,1,0,1,1,Hindi,shared,1
241,Sofia,Dubois,student,UAE,suburban,University of Western Australia,Finance,Bachelor,2026,22514,1,1,0,0,1,1,1,Indonesian,private,0
242,Saanvi,Garcia,student,Japan,suburban,Australian National University,Mechanical Engineering,PhD,2027,59230,0,0,0,1,1,0,0,Japnese,shared,1
243,Léa,Rahman,parent,Australia,urban,UNSW,Computer Science,Bachelor,2026,36773,1,1,0,1,1,1,1,Indonesian,dorm,0
244,Sarvesh,Das,parent,Australia,suburban,University of Western Australia,Business Analytics,PhD,2027,16525,0,1,0,1,1,1,0,French,private,0
245,Nina,Siddiqui,student,UAE,urban,University of Queensland,Mechanical Engineering,Master,2027,19600,1,0,1,0,0,0,1,Spanish,dorm,1
246,Nusrat,Ahmed,student,India,regional,Australian National University,Artificial Intelligence,Master,2026,50413,0,0,0,1,1,1,0,Japnese,shared,0
247,Chloé,Haddad,student,UAE,suburban,Australian National University,Mechanical Engineering,Master,2027,46576,1,0,1,0,0,1,1,Spanish,shared,1
248,Jueqing,Hernandez,student,China,regional,University of Queensland,Computer Science,Master,2026,23844,0,0,0,0,0,1,0,Hindi,dorm,1
249,Trang,Tanaka,student,India,suburban,University of Sydney,Computer Science,Master,2027,16206,1,0,1,1,1,1,0,Hindi,shared,0
250,Clara,Suzuki,student,UAE,suburban,University of Western Australia,Computer Science,Bachelor,2027,27930,1,1,0,1,0,0,1,Japnese,private,0
251,Zane,Gomez,parent,Nigeria,regional,University of Adelaide,Business Analytics,PhD,2026,42898,1,0,0,0,1,0,1,French,shared,1
252,Hans,Iqbal,student,Japan,suburban,University of Western Australia,Mechanical Engineering,PhD,2027,44052,1,0,0,1,0,0,1,French,private,0
253,Jueqing,Patil,student,China,urban,University of Adelaide,Computer Science,Master,2026,28949,0,1,0,0,0,1,0,Spanish,shared,1
254,Diego,Wong,parent,India,regional,University of Western Australia,Psychology,PhD,2026,58881,1,0,1,0,1,0,0,Mandarin,shared,0
255,Ishaan,Kim,student,Brazil,regional,University of Queensland,Finance,Master,2027,36328,1,1,1,0,0,1,1,Indonesian,private,1
256,Jueqing,Siddiqui,parent,UAE,suburban,University of Queensland,Business Analytics,Master,2027,44471,0,1,1,0,0,1,1,Mandarin,private,1
257,Ivan,Suzuki,student,India,suburban,University of Queensland,Computer Science,PhD,2026,36600,0,1,1,0,0,1,0,Hindi,shared,1
258,Sana,Wei,student,Japan,suburban,Australian National University,Mechanical Engineering,Bachelor,2026,48083,1,0,0,0,0,1,1,Indonesian,shared,1
259,Julien,Chatterjee,student,Nigeria,urban,University of Melbourne,Mechanical Engineering,Bachelor,2027,58000,0,1,1,0,1,0,0,Mandarin,dorm,1
260,Mei,Ahmed,student,Nigeria,suburban,University of Adelaide,Computer Science,PhD,2026,53743,1,1,1,1,1,0,1,Spanish,private,0
261,Suresh,Chen,student,UAE,regional,University of Queensland,Business Analytics,Master,2026,56014,1,0,0,1,1,1,0,Spanish,shared,1
262,Kavya,Das,parent,Nigeria,urban,University of Sydney,Data Science,Bachelor,2026,26311,0,0,1,1,1,0,0,Japnese,shared,0
263,Sana,Suzuki,parent,UAE,suburban,University of Western Australia,Mechanical Engineering,Master,2026,31482,1,0,1,0,1,0,0,Spanish,private,1
264,Trang,Hernandez,student,Nigeria,suburban,University of Melbourne,Mechanical Engineering,Bachelor,2027,25828,1,0,1,0,1,1,1,Hindi,private,0
265,Omar,Smirnov,student,Australia,urban,University of Melbourne,Computer Science,PhD,2026,38624,0,1,0,0,1,1,1,Hindi,dorm,1
266,Saanvi,Sharma,student,Australia,urban,University of Sydney,Artificial Intelligence,Bachelor,2026,21011,1,0,1,1,1,1,1,Japnese,dorm,1
267,Abrar,Chen,student,UAE,suburban,University of Adelaide,Business Analytics,PhD,2027,37667,1,1,0,0,1,0,0,Spanish,shared,0
268,Mateo,Tanaka,student,Vietnam,suburban,University of Western Australia,Psychology,Bachelor,2026,21287,1,0,0,1,1,0,0,French,private,1
269,Kenji,Chen,student,Indonesia,suburban,University of Melbourne,Psychology,PhD,2027,44774,1,0,1,0,0,0,0,French,private,1
270,Arjun,Wong,student,Indonesia,suburban,Monash University,Finance,Master,2027,59427,1,0,0,0,1,1,1,Spanish,dorm,1
271,Elena,Haddad,parent,UAE,urban,Monash University,Data Science,Master,2026,27789,1,0,1,1,0,1,0,Japnese,private,0
272,Sarvesh,Park,parent,Nigeria,regional,Australian National University,Business Analytics,Master,2027,37652,1,0,0,0,1,0,0,Indonesian,private,0
273,Kenji,Chatterjee,student,Nigeria,regional,Australian National University,Business Analytics,Master,2027,37763,1,0,1,1,1,0,1,Indonesian,private,0
274,Zaid,Ahmed,student,China,regional,University of Western Australia,Artificial Intelligence,Master,2027,40385,0,1,1,1,0,0,0,Japnese,private,1
275,Ananya,Sharma,parent,Brazil,suburban,Monash University,Data Science,PhD,2026,57825,1,0,1,0,1,1,0,English,shared,0
276,Léa,Iqbal,parent,Indonesia,urban,University of Sydney,Business Analytics,Master,2026,22422,1,1,1,1,0,1,0,Mandarin,private,0
277,Hiroshi,Silva,student,Japan,regional,University of Sydney,Finance,PhD,2027,27044,0,1,1,1,1,1,1,English,private,1
278,Hiroshi,Patil,student,China,regional,UNSW,Psychology,PhD,2026,22373,1,0,1,0,0,1,0,French,shared,1
279,Mei,Moreau,student,China,urban,University of Sydney,Psychology,Bachelor,2026,52950,0,1,1,1,0,0,1,Spanish,shared,0
280,Yuki,Park,parent,Nigeria,suburban,Monash University,Artificial Intelligence,PhD,2027,54416,1,0,1,1,0,1,1,Hindi,dorm,1
281,Kavya,Wong,student,Vietnam,regional,University of Western Australia,Mechanical Engineering,Master,2026,38868,0,0,1,1,1,1,1,Japnese,shared,1
282,Yuki,Chaudhary,student,Nigeria,suburban,University of Sydney,Computer Science,Master,2027,24936,1,0,1,1,1,0,0,Indonesian,dorm,1
283,Léa,Das,parent,Australia,regional,University of Queensland,Mechanical Engineering,PhD,2026,17278,1,1,0,0,1,1,1,Japnese,shared,1
284,Elena,Nguyen,student,Brazil,urban,University of Queensland,Psychology,Bachelor,2026,39432,1,1,0,1,1,0,1,Japnese,private,0
285,Sana,Mansoor,student,Indonesia,urban,Monash University,Computer Science,Master,2027,20178,1,0,0,0,1,0,1,Mandarin,private,0
286,Nusrat,Tanaka,parent,India,urban,University of Sydney,Psychology,Master,2027,57857,1,1,0,1,0,1,1,Spanish,private,1
287,Hamza,Iqbal,parent,Japan,urban,University of Western Australia,Business Analytics,PhD,2027,33591,0,0,0,1,0,0,1,Hindi,private,1
288,Ananya,Rahman,student,UAE,urban,University of Queensland,Business Analytics,PhD,2026,48606,1,0,1,0,1,0,0,Indonesian,shared,1
289,Nusrat,Das,student,UAE,regional,University of Melbourne,Data Science,PhD,2026,58506,1,1,0,0,1,0,0,English,dorm,1
290,Tanvir,Hernandez,student,Vietnam,urban,University of Queensland,Business Analytics,Bachelor,2026,58382,0,0,1,0,0,1,0,French,dorm,1
291,Sumaiya,Kumar,student,Brazil,regional,Australian National University,Finance,Master,2027,32393,1,0,1,0,0,1,0,Hindi,private,0
292,Kenji,Iyer,student,UAE,regional,University of Melbourne,Psychology,Master,2027,36679,1,0,0,0,0,1,1,French,shared,1
293,Yuki,Park,parent,China,urban,Australian National University,Computer Science,PhD,2026,20172,0,1,1,0,1,1,0,Indonesian,private,0
294,Zaid,Wong,student,Nigeria,regional,University of Queensland,Business Analytics,Master,2026,17189,0,1,0,0,1,1,1,Spanish,shared,0
295,Chloé,Chatterjee,student,Japan,urban,Monash University,Psychology,Bachelor,2027,57709,1,0,1,0,1,1,1,English,private,1
296,Sana,Nguyen,parent,Brazil,regional,University of Queensland,Computer Science,PhD,2027,55082,1,0,1,0,0,0,0,Indonesian,dorm,0
297,Hans,Malik,student,Brazil,suburban,Australian National University,Business Analytics,Bachelor,2027,59888,1,0,0,1,0,0,0,Mandarin,shared,1
298,Hans,Olsen,student,Indonesia,urban,University of Melbourne,Business Analytics,PhD,2027,47059,0,0,0,0,0,1,0,English,private,1
299,Diego,Iyer,student,Japan,urban,University of Melbourne,Business Analytics,Master,2027,36419,0,0,1,1,0,0,0,Indonesian,private,0
300,Abrar,Chaudhary,parent,Brazil,regional,University of Melbourne,Finance,PhD,2026,49867,0,1,1,0,1,0,0,Spanish,private,1
301,Nina,Gomez,student,Australia,suburban,UNSW,Finance,Master,2026,35340,0,1,1,0,1,1,0,Japnese,shared,0
302,Sumaiya,Suzuki,student,UAE,urban,University of Sydney,Psychology,PhD,2027,18865,1,0,0,1,1,1,1,Indonesian,private,1
303,Kenji,Bakare,student,UAE,suburban,Monash University,Psychology,PhD,2027,52311,1,0,1,1,0,0,0,French,private,1
304,Kenji,Garcia,student,Nigeria,regional,University of Queensland,Finance,Bachelor,2027,48203,1,1,1,1,1,0,0,Hindi,dorm,1
305,Ji-won,Siddiqui,student,Vietnam,regional,University of Adelaide,Computer Science,Master,2027,36322,1,1,1,1,0,0,1,Spanish,dorm,0
306,Zoya,Al-Farsi,student,Japan,regional,UNSW,Computer Science,Bachelor,2026,22327,0,1,1,0,1,1,1,Hindi,dorm,1
307,Léa,Das,student,Indonesia,regional,University of Queensland,Finance,Master,2027,39327,1,0,0,0,0,1,1,French,dorm,1
308,Zane,Malik,parent,Brazil,urban,Australian National University,Psychology,PhD,2026,33202,0,0,0,0,0,1,1,Japnese,shared,0
309,Zane,Chaudhary,parent,Brazil,urban,University of Melbourne,Business Analytics,Master,2027,55342,1,1,0,0,0,0,1,Mandarin,dorm,0
310,Li,Rahman,parent,China,suburban,University of Melbourne,Artificial Intelligence,Master,2027,42726,0,1,0,0,0,1,0,Hindi,shared,1
311,Ananya,Olsen,parent,Indonesia,urban,University of Melbourne,Business Analytics,PhD,2026,49198,0,1,0,0,0,0,1,Hindi,private,1
312,Priya,Silva,student,China,regional,Monash University,Data Science,Master,2026,50632,1,1,1,1,1,0,0,English,dorm,0
313,Ji-won,Silva,student,Australia,suburban,Monash University,Data Science,Bachelor,2026,50963,1,1,1,0,0,0,1,Hindi,dorm,0
314,Ananya,Sharma,student,Nigeria,suburban,University of Melbourne,Mechanical Engineering,PhD,2026,48807,1,0,0,0,1,1,1,Mandarin,shared,1
315,Mei,Iyer,student,China,suburban,University of Queensland,Finance,Bachelor,2026,36403,1,1,1,0,1,0,0,Indonesian,private,0
316,Léa,Suzuki,parent,India,regional,University of Queensland,Business Analytics,Bachelor,2026,55880,0,0,0,0,0,0,1,Mandarin,shared,0
317,Hamza,Suzuki,parent,India,regional,University of Queensland,Psychology,Bachelor,2027,41889,1,1,1,0,0,0,0,Indonesian,dorm,1
318,Priya,Moreau,student,UAE,suburban,University of Western Australia,Finance,Bachelor,2026,16365,0,0,1,1,1,1,0,French,shared,1
319,Suresh,Gomez,student,India,regional,University of Adelaide,Psychology,Bachelor,2027,58137,1,0,0,1,1,1,0,Spanish,private,1
320,Amira,Müller,student,Japan,urban,University of Melbourne,Business Analytics,Bachelor,2027,45569,0,1,1,0,0,0,0,Mandarin,shared,0
321,Zaid,Nguyen,student,China,regional,University of Adelaide,Psychology,Master,2026,56408,1,0,1,1,0,1,1,Indonesian,shared,1
322,Priya,Müller,student,Nigeria,regional,University of Queensland,Mechanical Engineering,PhD,2027,41908,0,1,0,1,1,1,0,Indonesian,private,0
323,Ivan,Malik,parent,Brazil,regional,Australian National University,Artificial Intelligence,Master,2026,43582,1,1,0,0,0,0,1,French,private,0
324,Ananya,Khan,student,Japan,urban,University of Sydney,Psychology,Master,2027,28560,1,1,0,1,1,0,0,Mandarin,private,1
325,Zoya,Rossi,student,UAE,urban,University of Adelaide,Finance,PhD,2026,38947,0,0,1,1,1,1,0,Hindi,dorm,0
326,Sarvesh,Ahmed,student,Vietnam,regional,University of Melbourne,Data Science,PhD,2026,50812,1,0,1,0,1,0,1,Mandarin,dorm,1
327,Jueqing,Olsen,student,China,urban,Australian National University,Finance,Bachelor,2026,26302,0,1,1,1,0,1,0,English,dorm,1
328,Mathis,Hossain,student,UAE,suburban,University of Western Australia,Data Science,Bachelor,2026,19277,0,0,1,0,0,1,1,Mandarin,dorm,1
329,Léa,Rahman,student,Australia,suburban,UNSW,Artificial Intelligence,PhD,2027,20214,0,1,0,1,0,0,1,French,dorm,1
330,Léa,Garcia,student,Brazil,regional,University of Queensland,Computer Science,Bachelor,2026,41418,0,0,1,1,0,0,0,Hindi,dorm,0
331,Ananya,Olsen,student,Brazil,urban,University of Queensland,Artificial Intelligence,Bachelor,2027,30020,0,1,0,1,1,1,0,Mandarin,dorm,1
332,Saanvi,Lefebvre,student,Nigeria,regional,University of Queensland,Mechanical Engineering,PhD,2026,55589,0,1,1,1,0,0,0,Mandarin,shared,0
333,Omar,Sharma,student,Indonesia,regional,University of Queensland,Psychology,PhD,2027,54270,0,0,1,1,0,1,1,Japnese,private,0
334,Kenji,Müller,student,UAE,regional,University of Sydney,Computer Science,Master,2026,56263,0,0,1,1,0,0,1,Mandarin,dorm,0
335,Ananya,Haddad,student,Nigeria,regional,Australian National University,Finance,PhD,2026,37495,0,1,0,1,0,0,1,Japnese,dorm,0
336,Kavya,Wong,parent,India,suburban,University of Western Australia,Computer Science,Bachelor,2027,33132,0,0,1,1,0,0,1,English,private,0
337,Hamza,Hernandez,student,Japan,regional,University of Queensland,Mechanical Engineering,Bachelor,2026,46144,0,0,0,1,0,0,1,Indonesian,dorm,0
338,Yuki,Chaudhary,parent,Brazil,suburban,University of Melbourne,Data Science,Bachelor,2026,15246,0,1,1,1,1,0,0,Spanish,shared,1
339,Trang,Chatterjee,student,China,suburban,Australian National University,Data Science,Master,2026,38045,1,0,1,1,0,1,1,Mandarin,dorm,1
340,Mathis,Silva,parent,Vietnam,suburban,Monash University,Mechanical Engineering,PhD,2026,27499,0,0,1,1,0,1,0,Indonesian,dorm,1
341,Li,Hernandez,student,Brazil,suburban,UNSW,Artificial Intelligence,Bachelor,2027,53119,1,1,1,0,1,1,0,French,shared,0
342,Ananya,Das,student,Nigeria,urban,UNSW,Mechanical Engineering,Master,2027,35753,0,1,0,1,1,0,0,French,private,0
343,Sana,Mansoor,parent,Indonesia,regional,Monash University,Artificial Intelligence,PhD,2027,16701,1,0,0,0,1,0,1,English,shared,0
344,Chloé,Hernandez,student,China,regional,University of Adelaide,Business Analytics,PhD,2027,42758,0,0,0,1,1,1,1,Mandarin,shared,0
345,Nusrat,Park,student,India,regional,University of Adelaide,Finance,Bachelor,2027,21355,0,0,0,0,1,1,1,Hindi,dorm,1
346,Hiroshi,Haddad,student,Nigeria,regional,University of Sydney,Artificial Intelligence,Bachelor,2027,55148,0,1,0,0,0,1,0,Hindi,dorm,0
347,Hiroshi,Mansoor,student,India,suburban,University of Adelaide,Finance,PhD,2026,44051,1,0,1,0,1,0,0,Hindi,dorm,1
348,Priya,Rossi,parent,UAE,suburban,University of Adelaide,Artificial Intelligence,Master,2027,58377,0,1,0,0,1,1,1,Spanish,shared,0
349,Suresh,Chatterjee,parent,China,regional,Australian National University,Mechanical Engineering,PhD,2027,55083,0,1,0,0,1,1,1,French,private,0
350,Diego,Khan,parent,Vietnam,suburban,Australian National University,Mechanical Engineering,Bachelor,2026,42530,1,0,0,1,1,1,1,Spanish,private,1
351,Hiroshi,Sharma,parent,Nigeria,suburban,University of Melbourne,Business Analytics,PhD,2027,29162,1,0,1,1,1,0,1,Japnese,dorm,0
352,Ishaan,Smirnov,student,UAE,suburban,University of Western Australia,Artificial Intelligence,Master,2026,28424,1,0,1,1,0,0,1,Hindi,shared,1
353,Ji-won,Moreau,student,UAE,urban,University of Sydney,Finance,Master,2026,39979,0,1,1,0,0,1,1,Mandarin,private,0
354,Arjun,Chatterjee,student,UAE,regional,University of Adelaide,Business Analytics,PhD,2027,31811,0,0,0,0,0,0,0,Indonesian,dorm,1
